,authors,doi,doiUrl,entities,id,inCitations,journalName,journalPages,journalVolume,outCitations,paperAbstract,pdfUrls,pmid,s2PdfUrl,s2Url,sources,title,venue,year
72,"[{'name': 'Nahal Mavaddat', 'ids': ['8355619']}, {'name': 'Rianne Van der Linde', 'ids': ['36207514']}, {'name': 'George M Savva', 'ids': ['2342454']}, {'name': 'Carol Brayne', 'ids': ['1962822']}, {'name': 'Jonathan Mant', 'ids': ['3441584']}]",10.1186/1471-2318-13-85,https://doi.org/10.1186/1471-2318-13-85,"['Antigens, T-Independent', 'Cerebrovascular accident', 'Depressive disorder', 'Diabetes Mellitus', 'Disabled Persons', 'Functional Gastrointestinal Disorders', 'Health Outcomes', 'Mental disorders', 'Patients', 'Rating (action)', 'Survivors']",187a74a145a3eefe20626fda3d804048b8456e70,"['fac8905cb939f904594995394b87faf6bff36425', '63b7971888f19a1e7fa5f18e8af94d430aa14ffd', 'bc10656e9b16d91f0a522ed73b02e4fc3a953c94', 'b1693e9f91de5dc3d5aae9ebcc649547ced004a5', 'd551e27640137efe286bded845c2c5e85d5f00dd', '1c44f5ec14ee29c0182387f1213ba676b69ba810']",,85 - 85,13,"['a79c3e08bc5a5b836eafff26887b8e86035d8596', 'e492970346990976fc73578d9bbb9f96bee01727', '921982a974ad0546d5246ffabf40d3619b7231b1', '2d6350966c2ed751d51813003f28dbf31c0a0ae4', '159c1ee913556948d2d436ee606576e27bc32ab7', 'c7bf91a0a74dc8e9f9a2f76cf7534752741b7b0e', 'f18df552c641448b7d5f25fec5a340ed3067ed4d', '010a2ca8c24f2dcb3901c824c751e73014eb652d', '36881ffbca39eb6afebfc8cb62339ca20a9d8709', '6033964d7d1ff0299be11575a867b1f36a5e0895', '43dac0382625871806a430999431b3a091cd6497', 'fa7ea67ee281fe4d04265d3278523167797ae3f3', 'fbf07567df1f609b89a4ebf9c5b98d9424001130', '3d746fab37a1b8834adbba53fa993ea72b8f2694', '2ccf1d98d22fff9a38fde40b2fb3bb563bc2cc32', 'e86dff9d3f5f17ec266988f023664a1c3506d964', '19633e75961fb93e6601c25c44c189f7e5ca2524', '0b88c2ca56d26b4143fb4d1204c33a0ada18e27b', '593789ab7f3f1f4e9907edb878e6d657aacbf938', '49abf82bd7da4569cf5e369468d7612ec10a2fc3', '9a4669eff297902c21aff137da801dfc9340e615', 'a8d7c9fc804bfa941854ad8fc91d2966e8419d6f', '748bd3612c00e1f5287151067161fcb1311ab099', '0eddb71da374f9e5c87cb761635a6a1060a4fd6b', 'e562433e1893c08ece800fa35224c5d6ab98eff0', '21eac5cd9e13fb1c830c5d373d223ee3df60bd2e', 'a4c9b91d4bd6b4ed5405ae07f124b471b70c4884', '13982e4afbdcfd8fd1fd392a5389600fedd07404', '6630811e30de0b5552b2c3fb005c75e0d06f68cc', '2fda47088e97168a7dcc777544e1db8638ab07e6', '0edcd60609d9d864f313039c9a6d2f35aa1e0890', '34c5fec9d6896fb684a35f18941b500985f1b5df', '1299a8bd44df66eab48fc0ae28a1b2b2fcc37e49', '0e88fceb0acd4de47331d8978feffe0c95b53265', '50c30c312e758a1edad2e985b923e6a929d6a510', 'f0d182ffd6cc1fa7471d92efabf25832817fd7ef', '2ab5a4dcb124934ec2800881cf808b285e2f5429', 'e6e8c7807ac1c0ed6a57e7c5b9aa45a0ac932d58', '01ec640a3f1ff719cc054be04928c76e8a4128a6', '779c943877d4c490b88abb366c5539e096b58ecf']","BACKGROUND
Poor self-rated health has been associated with poorer objective health outcomes across a range of conditions including stroke. Identification of factors associated with poor self-rated health in stroke survivors has received little attention compared to that in other older individuals. This study identifies determinants of self-rated health in older individuals with or without a history of stroke participating in the population-representative MRC Cognitive Function and Aging Study (MRC CFAS).


METHODS
The MRC CFAS is a multicentred longitudinal survey of a population representative sample of people in their 65th year and older at baseline. Baseline interview included questions about functional disability, psychiatric history, independent living status, social interactions, and cognitive function. Multiple logistic regression was used to determine associations between demographic, physical, cognitive, psychological and social factors with poor self-rated health among those with and without stroke.


RESULTS
After excluding those with impaired cognitive function, 776 individuals out of 11,957 reported a stroke. Factors associated with self-rated health were similar between those with or without a stroke in older individuals. Poorer self-rated health in those who had suffered a stroke was associated predominantly with the presence of comorbidity with diabetes (OR 3.5; 95% CI 1.5-8.1) and not ""getting out and about"" (OR 2.6; 95% CI 1.7-4.1) even after adjustment for disability levels and for depression. In those without a stroke the most important determinants were disability (OR 3.9; 95% CI 3.2-4.8) and not ""getting out and about"" (OR 2.9; 95% CI 2.5-3.3). The presence of disability was less strongly associated with poor self-rated health in those with a history of stroke than those without due to a substantially higher reporting of poor self-rated health in the non-disabled stroke group than the non-disabled stroke-free group, while those with disabilities reported poor self-rated health irrespective of stroke status.


CONCLUSIONS
Self-rated health is determined by a range of psychological and social factors in addition to disability in older patients with stroke. Addressing social integration and mobility out of the home is an important element of rehabilitation for older people with stroke as well as those without.",[],23968389,http://pdfs.semanticscholar.org/187a/74a145a3eefe20626fda3d804048b8456e70.pdf,https://semanticscholar.org/paper/187a74a145a3eefe20626fda3d804048b8456e70,['Medline'],What determines the self-rated health of older individuals with stroke compared to other older individuals? A cross-sectional analysis of the Medical Research Council Cognitive Function and Aging Study,BMC geriatrics,2013
73,"[{'name': 'S V Uktveris', 'ids': ['11916640']}, {'name': 'N R Shiakshtelene', 'ids': ['14176185']}, {'name': 'V P Aleksandrov', 'ids': ['2774826']}, {'name': 'V I Lapshite', 'ids': ['15173167']}]",,,['Wolff-Parkinson-White Syndrome'],1419e64aef5a40e63593c85c0f9973c9aefbbef3,[],Vrachebnoe delo,71-3,7,[],,[],3630128v1,,https://semanticscholar.org/paper/1419e64aef5a40e63593c85c0f9973c9aefbbef3,['Medline'],[Genetic indices in Burnett's syndrome].,Vrachebnoe delo,1987
74,"[{'name': 'Jianqi Wu', 'ids': ['9095988']}, {'name': 'Kai Wang', 'ids': ['1728316']}, {'name': 'Yiying Gu', 'ids': ['2781528']}]",,,"['Beamforming', 'Microwave', 'Multi-function printer', 'Next-generation network', 'Parallel computing', 'Photonics', 'Prospective search', 'Radar', 'Systems architecture', 'microwave electromagnetic radiation']",c1bc5cb47276bd36293a912e92e858719e31c9ef,[],2016 CIE International Conference on Radar (RADAR),1-Apr,,"['c4292b5d593d819468a9463f7df4ed6ede3f7a00', '431dc29f640e973bbc7fb8bc30cb0e078af042f7', 'a402150ac9aa41e0f5db17ba90df2657aecc1695', '5cb4a3185b302e0d51b0ac19840d4c50d2cda8cd', '4201ad48c51c91e56233b1da538c3d298c47d24d']","Prospective characteristics of the next generation of radar is investigated in this paper, combined with future requirement. The demands of the next generation radar for the wide band, high speed, parallelism and high integration are precisely the four prominent respects of photonics. The technological path of future radar could hopefully be interdisciplinary fusion to solve bottleneck problems in the microwave field by means of optical methods, ideas and technical features, namely constructing microwave photonics technology based radar system. One system architecture of multifunctional radar based on the technology of microwave photonics is proposed. Meanwhile, representative techniques such as photonic frequency conversion and photonic beamforming are presented. Some stages of experiment and test results are reported.",[],,,https://semanticscholar.org/paper/c1bc5cb47276bd36293a912e92e858719e31c9ef,[],Research on technology of microwave-photonic-based multifunctional radar,2016 CIE International Conference on Radar (RADAR),2016
75,"[{'name': 'W E Burak', 'ids': ['4804283']}, {'name': 'M Boso', 'ids': ['6653812']}, {'name': 'M O Thurston', 'ids': ['26100486']}, {'name': 'E W Martin', 'ids': ['2131756']}]",,,['Probes'],46bba479f749c424ef0d4bcead18c3bd8d31e695,[],Surgical technology international,259-64,5,[],,[],15858749v1,,https://semanticscholar.org/paper/46bba479f749c424ef0d4bcead18c3bd8d31e695,['Medline'],Surgical applications of gamma-detecting probes.,Surgical technology international,1996
76,"[{'name': 'J G Turner', 'ids': ['4142270']}]",,,['Iritis'],56c1ccdbb2d3544b0e74e5bcd9497567fb8b82f9,[],Proceedings of the Royal Society of Medicine,48-51,10 Sect Ophthalmol,[],,[],20904264v1,,https://semanticscholar.org/paper/56c1ccdbb2d3544b0e74e5bcd9497567fb8b82f9,['Medline'],Discussion on the ???tiology and Treatment of Iritis.,Proceedings of the Royal Society of Medicine,
77,"[{'name': 'V. V. Kiselev', 'ids': ['17087794']}, {'name': 'Ya. V. Rashkes', 'ids': ['20982511']}, {'name': 'S. Yu. Yunusov', 'ids': ['2610886']}]",10.1007/BF00563851,https://doi.org/10.1007/BF00563851,"['Alkaloids', 'Colchicum', 'Colchicum autumnale', 'Demecolcine', 'Ions', 'Iontophoresis', 'Measles-rubella vaccine (live)', 'Saffron', 'adenotonsillectomy', 'iOS']",a5d2adf24ea7b72eea56eecdbbd90287c9383d80,[],Chemistry of Natural Compounds,553-553,10,[],"A minor alkaloid of Colchicum spec iosum Stev. (showy autumn crocus) speciogine [1] is N-o -hyd roxy benzylco lchamine [2]. Continuing a study of the p r o p e r t i e s of specios ine , we turned our at tention to the fact that i ts m a s s spec t rum (MKh-1303 ins t rument , t e m p e r a t u r e 200???C and ionizing vol tage 35 V) in the region of high m a s s number s p rac t i ca l ly coincides with the s p e c t r u m of colchamine (methyldeacetylcolchicine) [3]. In addition to this, the absence under the conditions given of the peak of a mo lecu la r ion with m / e 477 co r responding to spec ios ine apparent ly showed the decomposi t ion of this alkaloid under the conditions of m a s s s p e c t r o m e t r y and its convers ion into colchamine. F u r t h e r m o r e , in ag reemen t with the r e su l t s of o ther authors [2], in the m a s s s p e c t r u m t h e r e is a t r ip le t of ions with m / e 106-108 showing the appea rance of the o-hydroxybenzyl r e s idue of the spec ios ine molecule .",[],,,https://semanticscholar.org/paper/a5d2adf24ea7b72eea56eecdbbd90287c9383d80,[],Transformation of speciosine into colchamine,Chemistry of Natural Compounds,2004
78,"[{'name': 'Claudia Glasman', 'ids': []}]",,,"['Adjudication', 'Coupling constant', 'Cross section (geometry)', 'FITS', 'Observable', 'Perturbation theory (quantum mechanics)', 'Portable Document Format', 'Protons', 'Seizures']",5f729a273e2cbceabc2ccf074b7f5fbb5fdb5381,[],,,,[],"The strong coupling constant, ???s, is one of the fundamental parameters of QCD. However, its value is not predicted by the theory and has to be determined experimentally. The success of perturbative QCD (pQCD) lies on precise and consistent determinations of the coupling from many diverse phenomena such as ?????? decays, event shapes, Z decays, etc. At ZEUS, many precise determinations of ???s have been performed from a variety of measurements based on jet observables and on structure functions. The procedure to determine ???s from jet observables used by ZEUS is based on the ???s dependence of the pQCD calculations and takes into account the correlation with the proton parton distribution functions (PDFs). The method consists of performing next-to-leadingorder (NLO) calculations using sets of PDFs for which different values of ???s(MZ) were assumed in the fits. A parameterisation of the ???s(MZ) dependence of the theory for the given observable is obtained. Finally, a value for ???s(MZ) is extracted from the measured cross section using such parameterisation. This procedure handles correctly the complete ???sdependence of the NLO calculations (the explicit dependence in the partonic cross section and the implicit dependence from the PDFs) in the fit, while preserving the correlation between ???s and the PDFs.",['http://arxiv.org/pdf/0708.0796v1.pdf'],,http://pdfs.semanticscholar.org/5f72/9a273e2cbceabc2ccf074b7f5fbb5fdb5381.pdf,https://semanticscholar.org/paper/5f729a273e2cbceabc2ccf074b7f5fbb5fdb5381,[],Zeus ??????,,2008
79,"[{'name': 'Wei-De Gu', 'ids': ['30976640']}, {'name': 'Li-Bao Shi', 'ids': ['30596444']}, {'name': 'Liang-Zhong Yao', 'ids': ['35054093']}, {'name': 'Yi-Xin Ni', 'ids': ['30965531']}, {'name': 'Shi-Yao Qin', 'ids': ['30926980']}, {'name': 'Rui-Ming Wang', 'ids': ['29841087']}, {'name': 'Jin-Ping Zhang', 'ids': ['3556369']}]",,,"['Genus Saimiri', 'Low-discrepancy sequence', 'Magnet <device>', 'Monte Carlo', 'Monte Carlo method', 'Pregnant Mare Serum Gonadotropins', 'Simulation', 'Squirrel']",88de429a85e56c9fb9662579555e59a4c1a41ef4,[],2014 International Conference on Power System Technology,909-915,,"['556885d6fa36681289be9b5d523b6dffb12996b7', 'cefd369465849a03cbfc696a6105e7bb9a982be4']","This paper mainly focuses on the horizontal comparisons pertinent to the impacts on power flow when three different types of wind power generators, Squirrel Cage Induction Generator (SCIG), Doubly Fed Induction Generator (DFIG) and Permanent Magnet Synchronous Generator (PMSG), are integrated into the existing power grid respectively. In order to discuss the influence, the probabilistic load flow (PLF) considering wind power uncertainty is analyzed in this paper. Whilst to solve the PLF problem with higher precision and less computing time, the traditional Monte Carlo method is improved by using the quasi random sequence instead of simple samples, which is called Quasi Monte Carlo method. The simulations are based on IEEE 14-bus test system and some interesting and useful information can be obtained.",[],,,https://semanticscholar.org/paper/88de429a85e56c9fb9662579555e59a4c1a41ef4,[],Probabilistic load flow calculation considering wind power uncertainty,2014 International Conference on Power System Technology,2014
80,"[{'name': 'H Tschersich', 'ids': ['12250069']}]",,,"['Health Care', 'Occupational Health Services', 'occupational health specialty']",c89e343fa61ee5a48b2f0ede30351c68f927f97d,[],Zeitschrift fur die gesamte Hygiene und ihre Grenzgebiete,1-Apr,25 1,[],,[],425555v1,,https://semanticscholar.org/paper/c89e343fa61ee5a48b2f0ede30351c68f927f97d,['Medline'],[A new stage in the development of occupational health care in the German Democratic Republic].,Zeitschrift fur die gesamte Hygiene und ihre Grenzgebiete,1979
81,"[{'name': 'M Ubukata', 'ids': ['2887662']}, {'name': 'J Uzawa', 'ids': ['14039946']}, {'name': 'H Osada', 'ids': ['2651352']}, {'name': 'K Isono', 'ids': ['2264013']}]",,,"['Anthracycline Antibiotics', 'Anthracyclines', 'NOESY', 'New type', 'Nogalamycin', 'chemical properties']",de788336c983ff2e339cbb97350b9c345842d7a7,['6ea2a3941941ff81e70400022146125a6a16d74f'],The Journal of antibiotics,942-51,46 6,[],"Respinomycins A1, A2, B, C and D were revealed to be novel anthracycline antibiotics with molecular formulae of C51H72N2O20, C43H58N2O15, C35H43NO14, C36H45NO14 and C51H70N2O22, respectively. Their structures were determined by means of 1H-1H COSY, 13C-1H COSY and HMBC spectra. The structure of the aglycone of respinomycins was unambiguously determined by LSPD experiments and NOESY. The common skeleton of respinomycins is a new type and is distinguished from that of the nogalamycin group.",[],8344876v1,,https://semanticscholar.org/paper/de788336c983ff2e339cbb97350b9c345842d7a7,['Medline'],"Respinomycins A1, A2, B, C and D, a novel group of anthracycline antibiotics. II. Physico-chemical properties and structure elucidation.",The Journal of antibiotics,1993
82,"[{'name': 'Michael Klafft', 'ids': ['3199001']}, {'name': 'Sarah Spiekermann', 'ids': ['1681853']}]",10.1007/s11576-006-0005-2,https://doi.org/10.1007/s11576-006-0005-2,['Procurement'],8e03f76f368d9f432c25a85da04940fb920418c4,"['61b4b8af853f06dca2af4cbdb1d5514138023e66', '0999674369cd8ad3f5eb7157d54844caf1731d42']",Wirtschaftsinformatik,36-45,48,[],,['https://doi.org/10.1007/s11576-006-0005-2'],,,https://semanticscholar.org/paper/8e03f76f368d9f432c25a85da04940fb920418c4,['DBLP'],Reverse procurement and auctions for consumers,Wirtschaftsinformatik,2006
83,"[{'name': 'Alexandra Altier', 'ids': ['11038732']}, {'name': 'Mart???n Jim???nez-Piedrahita', 'ids': ['11036546']}, {'name': 'Carlos Rey-Castro', 'ids': ['7908013']}, {'name': 'Joan Cecilia', 'ids': ['19689475']}, {'name': 'Josep Galceran', 'ids': ['1846644']}, {'name': 'Jaume Puy', 'ids': ['4067750']}]",,,"['Cations', 'Deploy', 'Electrolytes', 'Ionic Strength', 'Magnesium', 'Myasthenia Gravis', 'Solutions', 'Thermodynamics']",4b6c1729f665342940add3118bbe648400a3c203,[],Analytical chemistry,,,[],"Availability of magnesium is a matter of concern due to its role in many environmental and biological processes. Diffusive Gradients in Thin Films (DGT) devices can measure Mg availability in situ. This work shows that Mg accumulation in water largely increases when ionic strength (I) decreases. This phenomenon can be explained from (i) the increase of both the association equilibrium (K) and rate (ka,R) constants for the reaction between Mg cations and resin sites, and (ii) the growing contribution of the partitioning of Mg cations at the resin-gel interface, as I decreases. Two theoretical models that take into account electrical interactions among Mg cations, background electrolyte, and resin sites can successfully be used to determine ka,R and K at each I. Both models yield similar ka,R values, which fulfill an expression for the kinetic salt effect. For freshwater (with a typical salinity of 10 mM and circumneutral pH), the binding of Mg is so fast and strong that the simplest perfect-sink DGT expression can be helpful to predict (overestimation lower than 5%) the accumulation in solutions with Mg concentrations up to 1 mM whenever the deployment time is below 9 h. Perfect sink conditions can still be applied for longer times, in systems with either a lower I or a lower Mg concentration.",[],27660851v1,,https://semanticscholar.org/paper/4b6c1729f665342940add3118bbe648400a3c203,['Medline'],Accumulation of Mg to Diffusive Gradients in Thin Films (DGT) Devices: Kinetic and Thermodynamic Effects of the Ionic Strength.,Analytical chemistry,2016
84,"[{'name': 'Juha Honkala', 'ids': ['1716992']}]",,,[],7f01ea19b5258937b9b0ed3e58a601fce1e72b2d,"['44d5a242ef36e2c4ea062b5b25a20019bed8c1f6', '27ef4682f8884a0e68015d95eacae9217e7b6f1f', '791b400827fcf94f6318d7324a70b0d4ea30beff', 'cc41131117d156d89e87fbf58369798c7fdb6c95', '22a080959b2179f6bec8f9da9b2cb1ea65a1921c']",ITA,105-127,29,[],,[],,,https://semanticscholar.org/paper/7f01ea19b5258937b9b0ed3e58a601fce1e72b2d,['DBLP'],On Morphycally Generated Formal Power Series,ITA,1995
85,"[{'name': 'C P Page', 'ids': ['1859218']}, {'name': 'M C Sutter', 'ids': ['2323041']}, {'name': 'M J Walker', 'ids': ['1850126']}]",,,"['Conferences', 'Pharmacology', 'Pharmacy (field)', 'Walkers']",6adccaf01b75cf1462bc10d7dde0d8936ea5f5c1,['dc96118d91eddc2dd86413a41d551b7c97eedafd'],Trends in pharmacological sciences,17-Sep,15 1,[],"There has been considerable discussion over the last couple of years about the nature of pharmacology as a discipline and the training programmes for pharmacologists. Recently the British Pharmacological Society devoted a whole symposium to this important issue. In the UK in particular, pressure from government has nearly doubled the number of undergraduate students entering the university sector over the last five years, which has put considerable pressure on the teaching of essential practical courses for this experimental discipline. Similar pressures face the teaching of pharmacology in other countries and the situation, discussed here by Clive Page, Morley Sutter and Michael Walker, clearly has implications for academic pharmacology and the pharmaceutical industry. It is intended that the following article will stimulate both dialogue and positive action towards redressing this important problem.",[],8140653v1,,https://semanticscholar.org/paper/6adccaf01b75cf1462bc10d7dde0d8936ea5f5c1,['Medline'],"Wither, whether and whither pharmacology.",Trends in pharmacological sciences,1994
86,"[{'name': 'Hui Wang', 'ids': ['1685600']}, {'name': 'Soumaya Bouzakoura', 'ids': ['15859988']}, {'name': 'Sven de Mey', 'ids': ['5589392']}, {'name': 'Heng Jiang', 'ids': ['3206262']}, {'name': 'Kalun Law', 'ids': ['37414756']}, {'name': 'In???s Dufait', 'ids': ['4601762']}, {'name': 'Cyril Corbet', 'ids': ['5469111']}, {'name': 'Valeri Verovski', 'ids': ['6248894']}, {'name': 'Thierry Gevaert', 'ids': ['3620841']}, {'name': 'Olivier Feron', 'ids': ['2110687']}, {'name': 'Dirk Van den Berge', 'ids': ['34581431']}, {'name': 'Guy Storme', 'ids': ['4952625']}, {'name': 'Mark De Ridder', 'ids': ['4696284']}]",10.18632/oncotarget.16113,https://doi.org/10.18632/oncotarget.16113,"['Acetylcysteine', 'Apoptosis', 'Auranofin', 'Buthionine Sulfoximine', 'Cysteine', 'DNA Damage', 'Glutathione', 'Hypoxia', 'Mitochondrial Diseases', 'Neoplasms', 'Oxidation-Reduction', 'Oxidative Stress', 'Oxygen', 'Radiation-Sensitizing Agents', 'Reactive Oxygen Species', 'Thioredoxin Reductase (NADPH)', 'Thioredoxins', 'Validation', 'buthionine', 'cancer cell', 'cellular targeting', 'radiosensitization']",e7b0ba67cbf081e7e6058660591b10c467fae208,[],,35728 - 35742,8,"['434496c4372af83e1ff0427371bf095ff41beacb', '2dc4403b5465e0743e7c63131661761cd07b9d1f', '2141fcfe719cd89baf34f8881fa06656db8dfa0e', '861101335892820389218ff9ae80a8974f37003e', '2bba23c83edb8c86b8cb82e719742e25154a7add', '191714ad558b7ae5c6114d7490e297a62d9bc540', '123b9014068ccf29b58a4fa99b5ee2e8700b3230', 'd25fcef5cea34d75a6f41d3737c60fc0bb723ca4', '9e2a5f3aac5adbca8520c3742dc14d21979e9a95', '750b593cd395d7b8449712cb3654694a76ba8fab', '2a414d59538526dfacab9cc2dbeb5460647d188c', 'd6aa6c68a8e88bd697f28a85ad01e7219a599833', 'd5151cba79cbfb4d174917318660cfbae3130256', '22d8727af93f90c7512e6939a12fe0ea18a0127a', '902b762c1c85ed704b2056f6111cb1a6315318ed', '227aff7dbb9d7c96732f8f6939a00b0bc697de14', '73ad8e0f02bed88f91cbbc447187570aeefdcb72', '0fecf5ad80d79cec71ff8d5b75b702162c398490', '958fea592928d3cce74fc37fb1ec1615e6117090', '7d18cb1e5cdfb908f0475ee208c9c56e54efb74b', '797cbd85b7118c0208e10fa9bdc456ca972a84c2', 'a3fe39848c12940c20cb88951c46c37a3ca3d14f', '372dc32716fb68895f976e4f9ec15724863ffdae', 'ce1eecaf201a5ccaea86984a9a3fa9df2385dbd0', 'fc70bcd881b87d7cb077423899bdb2ca2718b635', 'c85a78d91af2f92c9b9e1751681d5dccea096f92', 'dd943b6d52f4da45b0c86d3cf1dc01b9acaa2687', 'c7677bcf6daaa0d3eeb2df66aa69373b8ec717f3', 'e4b6809518668a761168cc1ebc4c3a73716147e7', '86ecb4b68f484302655e499ac916b2ba42686980', 'f39d6e069677deb47d9242b230f44af8e3511ae4', '76c8340a298bc7e91c09ef252d13f3e6fa341676', '49cc707b437a148209bdc4be0cbe1ab12c0ff238', '9756869c525375b1ad92a0fee7753a0b7c08e5f7', '2e2c9fb832accd928f8620b127b584298ecbabdc', '02f71c2a439f3ee283acf3bbfe661012a67b38ff', '2a3b96d7d198ef9100e2f5ea6aeaa185e061a939', '6b485949a334dbe16534452d3693f9b5a2a40fdf', '14961f9e4447f4b41265dc5f4fe138a08ca9de98', '227c5b5f665df392623873f5bf9abcc5355f6cd0', '0ed19d5487a60b291ff1941aa73e1c66ca8281c8', '28f9fa9b9909f400bb308bde826fae90fa698776', '14a9412701f3397cfb0a523caebfca7813c59ef7', 'f245f1ef4065a5045a91370de62f1f4892ea2db7', '839b3c4a38cfd058747cd1c335b2e0d1b2799d2b', '09f169c0ac46feb210a795363ecac8f27dd52e1e', '5796ead15a081f1226f1f4333fc39e307ffd2c9c', '5a8f60d537d9559473b99efcdec4ea85f8e3de9d', 'd86e1d0de6e8f41e3b526dbfe56d22233e1df47d', '048ccf68f7187552296b6138d626e92d91a95900']","Auranofin (AF) is an anti-arthritic drug considered for combined chemotherapy due to its ability to impair the redox homeostasis in tumor cells. In this study, we asked whether AF may in addition radiosensitize tumor cells by targeting thioredoxin reductase (TrxR), a critical enzyme in the antioxidant defense system operating through the reductive protein thioredoxin. Our principal findings in murine 4T1 and EMT6 tumor cells are that AF at 3-10 ???M is a potent radiosensitizer in vitro, and that at least two mechanisms are involved in TrxR-mediated radiosensitization. The first one is linked to an oxidative stress, as scavenging of reactive oxygen species (ROS) by N-acetyl cysteine counteracted radiosensitization. We also observed a decrease in mitochondrial oxygen consumption with spared oxygen acting as a radiosensitizer under hypoxic conditions. Overall, radiosensitization was accompanied by ROS overproduction, mitochondrial dysfunction, DNA damage and apoptosis, a common mechanism underlying both cytotoxic and antitumor effects of AF. In tumor-bearing mice, a simultaneous disruption of the thioredoxin and glutathione systems by the combination of AF and buthionine sulfoximine was shown to significantly improve tumor radioresponse. In conclusion, our findings illuminate TrxR in cancer cells as an exploitable radiobiological target and warrant further validation of AF in combination with radiotherapy.",['http://www.oncotarget.com/index.php?journal=oncotarget&op=download&page=article&path%5B%5D=16113&path%5B%5D=51502'],28415723,http://pdfs.semanticscholar.org/e7b0/ba67cbf081e7e6058660591b10c467fae208.pdf,https://semanticscholar.org/paper/e7b0ba67cbf081e7e6058660591b10c467fae208,['Medline'],Auranofin radiosensitizes tumor cells through targeting thioredoxin reductase and resulting overproduction of reactive oxygen species,Oncotarget,2017
87,"[{'name': 'A B Carvalho', 'ids': ['31888061']}, {'name': 'S C Vaz', 'ids': ['14842140']}, {'name': 'L B Klaczko', 'ids': ['4721795']}]",,,"['Alleles', 'Chromosomes', 'Genetic Polymorphism', 'Genotype', 'Males', 'Natural Selection', 'Philadelphia Chromosome', 'X Chromosome']",ee4c1fdb72a00ee4bf1f0fadf34e2eec8b701198,"['85255ce8b65254235497f02864ce53ac4bdf33f7', '67e74e560cefcee010a0d75284d4eb1e285ce28b', '5031424d9db3b8800ec4e4e1a060fa880fd60370', '0d2eb8e2a05ae871ac557dccddfc77a819370283', '3213ed3f7fa8b5e451f8b75e7601659a078d898d', '7aaeb28e5d0682bf84bf694958ad0bef0a964ac4', '4f8a3c527b4f2207babb62bccfe373ec808ad703', '2ee4f052264cf0a74547767e1ca9c22b10a5fa2d', 'd97fbfb76fafdbd09e0b9587e982196c62523c33', 'bd45349cf6269ed47fc0062de418285a4c9e11d0', '0a5ab382fd759fc3302fb001e448c9106c126300', 'c3cf47fa09bae4ba2bb232ddc2fb81dfb4033fb9', '872081592df47ebd1de808f62d52cea287670b22', 'f6daf273ff6f355271e61e7db994aeac9be2da6d', '4727a7c8733bc3fa8fed4b39f646987a307260dc', 'd75571cd9288922b8398143ffce1314ab1055b08', '0d7ce8dfc979f7a6231049226664cf35b32f4042', 'a17dd53e99e3c0b5e9d006019a8d4ad0ae074e3b', '18dec363c4445145810d81ce2fa8e55edf0a7ac4', '18c64b6dbca592ba7e67a2fafb47cbb525ddb9a8', '8fff680d9774ad81b1dd270a4a7e14f8be12cc94', '019342b46048f3eb816f7d01898b8a12f72bed27', 'c3c645580d34faf1e1e721f316811221a7c2fb4e', 'f29b8b0b48a6d096113ed00298998dd4919c793b', '03c2e9631e16ffcae650d352ec234ea5c57c8757', 'd5690289d1c5de7481c1fa31626a819de6573c24', '52d20c5cb17682450ee28c81a3f36a3b386dced5']",Genetics,891-902,146 3,[],"In several Drosophila species there is a trait known as ""sex-ratio"": males carrying certain X chromosomes (called ""SR"") produce female biased progenies due to X-Y meiotic drive. In Drosophila mediopunctata this trait has a variable expression due to Y-linked suppressors of sex-ratio expression, among other factors. There are tow types of Y chromosomes (suppressor and nonsuppressor) and two types of SR chromosomes (suppressible and unsuppressible). Sex-ratio expression is suppressed in males with the SRsuppressible/Ysuppressor genotype, whereas the remaining three genotypes produce female biased progenies. Now we have found that approximately 10-20% of the Y chromosomes from two natural populations 1500 km apart are suppressors of sex-ratio expression. Preliminary estimates indicate that Ysuppressor has a meiotic drive advantage of 6% over Ynonsuppressor. This Y polymorphism for a nonneutral trait is unexpected under current population genetics theory. We propose that this polymorphism is stabilized by an equilibrium between meiotic drive and natural selection, resulting from interactions in the population dynamics of X and Y alleles. Numerical simulations showed that this mechanism may stabilize nonneutral Y polymorphisms such as we have found in D. mediopunctata.",[],9215895v1,,https://semanticscholar.org/paper/ee4c1fdb72a00ee4bf1f0fadf34e2eec8b701198,['Medline'],Polymorphism for Y-linked suppressors of sex-ratio in two natural populations of Drosophila mediopunctata.,Genetics,1997
